Fournisseur;Actif;id;CB;UPC;Produit;Réference;Categorie;Prix Achat;Prix Vente;Unité de Vente;Quantité à la vente;
"ORSO Manuel";"Non";"265";"";"";"Courge musquée, culture conventionnelle (au Kg)";"LF-MV-KUN-NO-P";"Courges";"1.00";"1.25";"kg";"973";
"ORSO Manuel";"Non";"266";"";"";"Courges longues de Nice, culture conventionnelle (au Kg) ";"LF-MV-KUN-NO-P";"Courges";"1.00";"1.25";"kg";"73";
"ORSO Manuel";"Non";"285";"";"";"Chou Kale au 100 g";"LC-MN-KDN-NO";"Choux et navets";"0.45";"0.60";"Kg";"937";
"ORSO Manuel";"Non";"286";"";"";"Chou Romanesco (achat à la pièce - payé au poids : prix au kg)";"LC-MV-UUN-NO";"Choux et navets";"1.50";"1.90";"Kg";"48";
"ORSO Manuel";"Non";"287";"";"";"Chou Fleur jaune (achat à la pièce - payé au poids : prix au kg)";"LC-MV-UUN-NO";"Choux et navets";"1.50";"1.90";"Kg";"51";
"ORSO Manuel";"Non";"288";"";"";"Chou Fleur blanc (achat à la pièce - payé au poids : prix au kg)";"LC-MV-KUN-NO";"Choux et navets";"1.50";"2.00";"Kg";"924";
"ORSO Manuel";"Non";"452";"";"";"Cerises Burlat (par 500 g) LES DERNIERES !!!";"FD-MN-KMN-NN-P";"Autres fruits";"4.00";"4.75";"kg";"868";
"ORSO Manuel";"Non";"453";"";"";"Tomates grappes BIO (au kg)";"LT-MN-KUN-NO-P";"Tomates";"3.10";"3.85";"Kg";"786";
"ORSO Manuel";"Non";"537";"";"";"Pommes de terre nouvelles (au kg)";"LP-MO-KUN-NO-P";"Pommes de terre";"1.30";"1.90";"";"962";
"ORSO Manuel";"Non";"538";"";"";"Melon ";"FD-MN-UUN-NN-P";"Fruits frais";"1.50";"2.00";"";"936";
"ORSO Manuel";"Non";"576";"";"";"Tomates Cornues des Andes (au kg)";"LT-MV-KUN-NN-P";"Légumes frais";"3.00";"3.75";"Kg";"988";
"ORSO Manuel";"Non";"582";"";"";"Artichaut Bio d'Orso (Mandelieu). Lot de 4";"LE-MN-LUN-NN-P";"Autres légumes";"2.15";"3.00";"";"0";
"ORSO Manuel";"Non";"672";"";"";"Chou Kalé BIO ( à la botte)";"LC-MN-LUN-NN";"Accueil";"1.00";"1.30";"";"955";
"ORSO Manuel";"Non";"673";"";"";"Chou Romanesco ( achat à la pièce - payé au poids : prix au kg)";"LC-MN-UUN-NO-P";"Accueil";"1.80";"2.25";"";"946";
"ORSO Manuel";"Non";"737";"";"";"Fèves (à l'hectogramme)";"LG-MN-KDN-NO";"Autres légumes";"0.00";"0.00";"100g";"1000";
"ORSO Manuel";"Non";"767";"";"";"Pêches Jaunes et blanches ( au Kg)";"FN-MN-KUN-NO-P";"Pêches, Nectarines et Abricots";"2.11";"3.00";"Kg";"695";
"ORSO Manuel";"Non";"801";"";"";"Prunes Mirabelles non traitées au 500g";"FD-MN-KMN-NO-P";"Accueil";"2.30";"2.90";"Kg";"76";
"ORSO Manuel";"Non";"1222";"";"";"Cerises variété belge (par 500 g)";"FD-MN-KMN-NO-P";"Autres fruits";"4.30";"5.40";"kg";"1";
"OULMONT François";"Non";"138";"";"";"Eau florale BIO de rose Centifolia (200 ml spray)";"SE-SO-UUN-NN-P";"";"9.00";"11.25";"flacon de 200ml";"1002";
"OULMONT François";"Non";"139";"";"";"Eau florale BIO de rose Damascena (200 ml spray)";"SE-SO-UUN-NN-P";"";"10.00";"10.00";"";"1000";
"OULMONT François";"Non";"279";"";"";"Eau florale BIO de Thym (200 ml spray)";"SE-SI-UUN-NN-P";"";"8.00";"10.00";"flacon de 200ml";"1000";
"OULMONT François";"Non";"280";"";"";"Eau florale BIO de Romarin (200 ml spray)";"SE-SI-UUN-NN-P";"";"8.00";"10.00";"flacon de 200ml";"999";
"OULMONT François";"Non";"281";"";"";"Eau florale BIO de Lavande sauvage (200 ml spray)";"SE-SI-UUN-NN-P";"";"8.00";"10.00";"flacon de 200ml";"1001";
"OULMONT François";"Non";"282";"";"";"Eau florale BIO de Géranium Rosat (200 ml spray)";"SE-SI-UUN-NN-P";"";"8.00";"10.00";"flacon de 200ml";"1001";
"OULMONT François";"Non";"283";"";"";"Eau florale BIO de Fleurs d'oranger (200 ml spray)";"SE-SI-UUN-NN-P";"";"9.00";"11.25";"flacon de 200ml";"998";
"Philippe MERTILLO";"Non";"412";"";"";"Demi-agneau de Pâques BIO ";"PV-MV-UUN-NN-S";"Accueil";"18.00";"22.50";"kilo";"992";
"PISCICULTURE DU CHEIRON ";"Non";"339";"";"";"Truites arc en ciel BIO vidée(300g) (achat à la pièce  -prix moyen";"PP-MV-UUN-NN";"Viandes et Poissons";"0.00";"6.00";"pièce";"1000";
"PISCICULTURE DU CHEIRON ";"Non";"340";"";"";"Truites fario BIO (vidée 250g) achat à la pièce - prix moyen";"PP-MV-UUN-NN";"Viandes et Poissons";"0.00";"6.00";"piece";"1000";
"PISCICULTURE DU CHEIRON ";"Non";"341";"";"";"Truites omble de fontaine BIO vidée (300 g)  (achat à la pièce  - prix moyen";"PP-MV-UUN-NN";"Viandes et Poissons";"0.00";"6.00";"pièce";"1000";
"Pistou land";"Oui";"1833";"3770013091001";"";"Pistou bio de Claviers (180g)";"SS-RO-UUN-NNP";"Epicerie salée";"4.22";"5.30";"pot de 180g";"10";
"RENOUER";"Non";"493";"";"";"Abricots Frais variété Lambertin au Kg";"FP-MO-KUN-NO-P";"Pêches, Nectarines et Abricots";"2.50";"3.20";"kg";"975";
"RENOUER";"Non";"497";"";"";"Abricots Frais de chez Sophie par 500 g";"FP-MO-KMN-NO";"Pêches, Nectarines et Abricots";"0.00";"0.75";"kg";"11";
"RENOUER";"Non";"498";"";"";"Abricots Frais variété Goldrich (au Kg)";"FP-MO-KUN-NO-P";"Pêches, Nectarines et Abricots";"2.45";"3.10";"kg";"-1";
"RENOUER";"Non";"595";"";"";"Carottes sablées BIO (au kg)";"LR-RO-KUN-NO";"Autres légumes";"0.90";"1.30";"kg";"17";
"RENOUER";"Non";"598";"";"";"Carottes sable (au kg)";"LR-RO-KUN-NO";"Autres légumes";"1.00";"1.50";"kg";"-1";
"Rucher du Peyloubier";"Non";"65";"";"";"Miel TOUTES FLEURS (pot de 500g)";"DS-RO-UUN-NN-P";"Sucre , Miel, Sirop d'agave";"6.50";"8.60";"kg";"0";
"Rucher du Peyloubier";"Non";"173";"";"";"Miel d'acacia du rucher du Peyloubier en pot de 500g";"DS-RO-UUN-NN-P";"Sucre , Miel, Sirop d'agave";"7.00";"8.60";"kg";"0";
"Rucher du Peyloubier";"Non";"544";"";"";"Miel de printemps (thym,romarin, chêne vert) Pot 500 g";"DS-RO-UUN-NN-P";"Sucre , Miel, Sirop d'agave";"7.50";"9.40";"kg";"0";
"Rucher du Peyloubier";"Non";"547";"";"";"Miel de FORET (pot de 250 g )";"DS-RO-UUN-NN-P";"Sucre , Miel, Sirop d'agave";"4.50";"5.60";"kg";"0";
"SALUZZO Jean ";"Non";"9";"";"";"Pommes de terre MONALISA (au kg) Saluzzo";"LP-MO-KUN-NO-P";"Pommes de terre";"1.10";"0.80";"Kg";"5";
"SALUZZO Jean ";"Non";"15";"";"";"Pommes de terre DE MONTAGNE Monalisa (sac de 5 kg)";"LP-RO-FUN-NN-P";"Pommes de terre";"5.50";"6.90";"Kg";"0";
"SALUZZO Jean ";"Non";"224";"";"";"Carottes terre (au kg) ";"LR-RO-KUN-NO-P";"Autres légumes";"1.10";"1.60";"Kg";"0";
"SALUZZO Jean ";"Non";"251";"";"";"Pommes de terre CHEYENNE (au kg)";"LP-RO-KUN-NO-P";"Légumes frais";"1.20";"1.80";"kg";"0";
"SALUZZO Jean ";"Non";"330";"";"";"Pommes de terre GRENAILLE (au kg)";"LP-RO-KUN-NO-P";"Pommes de terre";"1.00";"1.30";"kilo";"2";
"SALUZZO Jean ";"Non";"564";"";"";"Carottes fanes (à la botte) ";"LR-MN-UUN-NN";"Autres légumes";"1.10";"1.40";"la botte";"0";
"SALUZZO Jean ";"Non";"1351";"";"";"Pommes de terre rouge Rosabella (au kg)";"LP-RO-KUN-NO-P";"Accueil";"1.30";"1.80";"kg";"0";
"Saluzzo Stéphane";"Oui";"843";"";"";"Pain Baguette BIO";"OP-MV-UUN-NN-X";"Pains et Oeufs";"1.10";"1.35";"unité";"993";
"Saluzzo Stéphane";"Oui";"871";"";"";"Pain au céréales BIO 400g";"OP-MV-UUN-NN-X";"Pains et Oeufs";"2.50";"3.10";"unité";"914";
"SoBIO-étic";"Oui";"343";"3478820065863";"";"Crème nourrissante universelle visage et corps, Précieux Argan 125ml";"BX-RO-UUN-NN-P";"Cosmétique";"5.12";"6.40";"";"10";
"SoBIO-étic";"Oui";"679";"3517360012750";"";"Douche crème SURGRAS à l'huile de Karité - Pour les peaux sèches et sensibles 650ml";"BX-RO-UUN-NN-P";"Accueil";"5.40";"6.85";"";"2";
"SoBIO-étic";"Oui";"695";"3517360005516";"";"Déodorant douceur lait d’anesse 50ml";"BX-RO-UUN-NN-P";"Accueil";"3.65";"4.55";"";"2";
"SoBIO-étic";"Oui";"696";"3517360005509";"";"Déodorant fraicheur menthe -50ml";"BX-RO-UUN-NN-P";"Accueil";"3.65";"4.55";"";"6";
"SoBIO-étic";"Oui";"855";"3517360017281";"";"Dentifrice • gencives sensibles • aloe vera bio • Dentavie 75 ml";"BX-RO-UUN-NN-P";"Soins";"2.57";"3.20";"";"5";
"SoBIO-étic";"Oui";"856";"3517360017274";"";"Dentifrice • haleine fraîche • eau florale de menthe bio • Dentavie 75 ml";"BX-RO-UUN-NN-P";"Soins";"2.57";"3.20";"";"7";
"SoBIO-étic";"Oui";"1221";"3517360016840";"";"Douche crème Peau Sensible  à l'Aloe Vera - 650ml";"BX-RO-UUN-NN-P";"Accueil";"5.48";"6.85";"";"10";
"SoBIO-étic";"Non";"603";"3517360012767";"";"Gel douche EXTRA-DOUX à l'Aloe Vera - 650ml  ";"BX-RO-UUN-NN-P";"Accueil";"5.48";"6.85";"";"8";
"SoBIO-étic";"Non";"604";"3517360012774";"";"Douche crème Lait d'Ânesse - Hydratation douceur 650ml";"BX-RO-UUN-NN-P";"Accueil";"5.05";"6.35";"";"-1";
"SOLIDARMONDE";"Non";"642";"";"";"Thé noir bio 1.8g 20 mh";"DT-RO-UUN-NN-P";"Accueil";"1.67";"2.80";"";"3";
"SOLIDARMONDE";"Non";"643";"";"";"Rooibos Thé rouge BIO 30g";"DT-RO-UUN-NN-P";"Accueil";"2.09";"2.60";"";"0";
"SOLIDARMONDE";"Non";"645";"";"";"chocolat bio dessert 200g";"DC-RO-UUN-NN-P";"Accueil";"2.96";"3.70";"";"8";
"SOLIDARMONDE";"Non";"646";"";"";"chocolat bio lait 100g Bolivie";"DC-RO-UUN-NN-P";"Accueil";"1.98";"2.50";"";"3";
"SOLIDARMONDE";"Non";"649";"";"";"Chocolat  bio Vegan lait de coco 100g";"DC-RO-UUN-NN-P";"Accueil";"2.38";"3.15";"";"0";
"SOLIDARMONDE";"Non";"650";"5400164140065";"";"Cacao instantané Bio et MH 375g choco drink fairtrade";"DC-RO-UUN-NN-P";"Accueil";"3.72";"4.65";"";"0";
"SOLIDARMONDE";"Non";"651";"";"";"Chocolat Noisettes  BIO MH 100g";"DC-RO-UUN-NN-P";"Accueil";"2.51";"3.15";"";"0";
"SOLIDARMONDE";"Non";"653";"";"";"Sucre Mascobado BIO - 500g";"DS-RO-UUN-NN-P";"Accueil";"2.51";"3.15";"";"0";
"SOLIDARMONDE";"Non";"654";"";"";"Moulin poivre noir BIO 50gr - Sri Lanka";"SH-RO-UUN-NN-P";"Accueil";"3.10";"3.90";"";"0";
"SOLIDARMONDE";"Non";"655";"";"";"Sucre en morceaux BIO MH, 500g";"DS-RO-UUN-NN-P";"Accueil";"2.74";"3.45";"";"0";
"SOLIDARMONDE";"Non";"656";"";"";"Sucre en poudre BIO , 500g";"DS-RO-UUN-NN-P";"Accueil";"2.20";"2.75";"";"0";
"SOLIDARMONDE";"Non";"657";"3413880041587";"";"Cannelle  BIO 30gr - Sri Lanka";"SH-RO-UUN-NN-P";"Accueil";"2.45";"3.10";"";"0";
"SOLIDARMONDE";"Non";"658";"";"";"Chips manioc salées - 50g - Costa Rica";"SL-RO-UUN-NN-P";"Accueil";"0.99";"1.25";"";"0";
"SOLIDARMONDE";"Non";"659";"";"";"Chips banane salées - 85g - C. Rica";"SL-RO-UUN-NN-P";"Accueil";"1.60";"2.00";"";"0";
"SOLIDARMONDE";"Non";"660";"";"";"Sablés épeautre cacao Bio 125gr";"SB-RO-UUN-NN-P";"Accueil";"1.90";"2.40";"";"1";
"SOLIDARMONDE";"Non";"662";"";"";"Jus d'orange tetrapack";"DJ-RO-UUN-NN-P";"Accueil";"2.01";"2.65";"";"0";
"SOLIDARMONDE";"Non";"663";"";"";"Garam Masala";"SH-RO-UUN-NN-P";"Accueil";"1.98";"2.50";"";"0";
"SOLIDARMONDE";"Non";"664";"";"";"Curry Fort";"SH-RO-UUN-NN-P";"Accueil";"1.83";"2.29";"";"0";
"Sophie GUIGOU";"Non";"1647";"";"";"Fromage de chèvre frais (180 g)";"CR-MV-UUN-NN";"Fromages et Crèmerie";"3.50";"4.35";"pièce";"95";
"Sophie GUIGOU";"Non";"1650";"";"";"Fromage de chèvre affiné";"CR-MV-UUN-NN";"Fromages et Crèmerie";"3.50";"4.35";"pièce";"88";
"Sophie GUIGOU";"Non";"1651";"";"";"Fromage de chèvre sec";"CR-MV-UUN-NN";"Fromages et Crèmerie";"3.50";"4.35";"pièce";"97";
"Spirulina Cote d'AZUR";"Oui";"1002";"3770010543008";"";"Spiruline cote d'azur (100g)";"MX-RO-UUN-NN-P";"Accueil";"12.66";"15.80";"sachet de 50 g";"8";
"Streitz Antonin";"Oui";"1245";"";"";"Olives de Nice AOP Domaine de Peyrebelle 200g";"SS-RO-UUN-NN-P";"Accueil";"4.00";"5.00";"";"5";
"Streitz Antonin";"Oui";"1247";"";"";"Pate d'Olives noires varieté caillete  Domaine de Peyrebelle 130g";"SS-RO-UUN-NN-P";"Accueil";"3.32";"4.15";"";"8";
"Streitz Antonin";"Oui";"1248";"";"";"Pate d'Olives noires varieté caillete  Domaine de Peyrebelle 270g";"SS-RO-UUN-NN-P";"Accueil";"5.48";"6.85";"";"9";
"Streitz Antonin";"Oui";"1250";"";"";"Chutney d'olives   Domaine de Peyrebelle 150g";"SS-RO-UUN-NN-P";"Accueil";"5.38";"6.70";"";"4";
"Streitz Antonin";"Oui";"1283";"";"";"Tapenade  verte varieté caillete  Domaine de Peyrebelle 130g";"SS-RO-UUN-NN-P";"Accueil";"3.32";"4.15";"";"5";
"Streitz Antonin";"Oui";"1284";"";"";"Tapenade  noires varieté caillete  Domaine de Peyrebelle 270g";"SS-RO-UUN-NN-P";"Accueil";"5.48";"6.85";"";"6";
"Streitz Antonin";"Oui";"1457";"";"";"Tapenade  noires varieté caillete  Domaine de Peyrebelle 130g";"SS-RO-UUN-NN-@";"Accueil";"3.32";"4.15";"";"14";
"Streitz Antonin";"Oui";"1458";"";"";"Olives de Nice aux herbes  AOP Domaine de Peyrebelle 200g";"SS-RO-UUN-NN-@";"Epicerie salée";"4.00";"5.00";"";"6";
"Streitz Antonin";"Non";"1246";"";"";"Pate d'Olives vertes  varieté caillete  Domaine de Peyrebelle 130g";"SS-RO-UUN-NN-P";"Accueil";"3.32";"4.15";"";"0";
"Streitz Antonin";"Non";"1249";"";"";"Pate d'Olives vertes varieté caillete  Domaine de Peyrebelle 270g";"SS-RO-UUN-NN-P";"Accueil";"5.48";"6.85";"";"0";
"Streitz Antonin";"Non";"1540";"";"";"Chutney d'olives   Domaine de Peyrebelle 290g";"SS-RO-UUN-NN-P";"Epicerie salée";"8.80";"11.00";"";"0";
"Succio, le jardin du Peyloubet";"Non";"617";"";"";"Soupe de tomate au litre";"SC-RO-UUN-NN-P";"Accueil";"5.50";"6.90";"";"0";
"Succio, le jardin du Peyloubet";"Non";"618";"";"";"Soupe de tomate au demi litre";"SC-RO-UUN-NN-P";"Accueil";"3.80";"4.70";"";"1";
"Succio, le jardin du Peyloubet";"Non";"619";"";"";"Soupe de Potiron au litre";"SC-RO-UUN-NN-P";"Accueil";"5.50";"6.90";"";"1";
"Succio, le jardin du Peyloubet";"Non";"620";"";"";"Soupe de potiron au demi litre";"SC-RO-UUN-NN-P";"Accueil";"2.90";"3.50";"";"0";
"Succio, le jardin du Peyloubet";"Non";"621";"";"";"Chutney courgettes 200g";"SC-RO-UUN-NN-P";"Accueil";"4.80";"5.90";"";"0";
"Succio, le jardin du Peyloubet";"Non";"623";"";"";"Chutney de potiron 180g";"SC-RO-UUN-NN-P";"Accueil";"4.80";"5.90";"";"2";
"Succio, le jardin du Peyloubet";"Non";"624";"";"";"Chutney potiron 90 g";"SC-RO-UUN-NN-P";"Epicerie salée";"2.50";"3.00";"";"0";
"Succio, le jardin du Peyloubet";"Non";"625";"";"";"Aubergines à l'huile 280g";"SC-RO-UUN-NN-P";"Accueil";"3.20";"4.00";"";"0";
"Succio, le jardin du Peyloubet";"Non";"626";"";"";"Caviar d'aubergine 90g";"SC-RO-UUN-NN-P";"Epicerie salée";"2.80";"3.50";"";"0";
"Succio, le jardin du Peyloubet";"Non";"627";"";"";"Poivronnade 180 g";"SC-RO-UUN-NN-P";"Epicerie salée";"4.80";"5.90";"";"0";
"Succio, le jardin du Peyloubet";"Non";"628";"";"";"Poivronnade 90 g";"SC-RO-UUN-NN-P";"Epicerie salée";"2.40";"3.00";"";"0";
"Succio, le jardin du Peyloubet";"Non";"630";"";"";"Confiture d'oranges amères 400g";"DD-RO-UUN-NN-P";"Accueil";"3.80";"4.60";"";"0";
"Succio, le jardin du Peyloubet";"Non";"631";"";"";"confiture de tomates vertes 400g";"DD-RO-UUN-NN-P";"Accueil";"3.60";"4.50";"";"0";
"Succio, le jardin du Peyloubet";"Non";"669";"";"";"Ratatouille 350 g";"SC-RO-UUN-NN-P";"Accueil";"4.20";"5.00";"";"0";
"Succio, le jardin du Peyloubet";"Non";"670";"";"";"Tomates séchées 150g";"SC-RO-UUN-NN-P";"Accueil";"4.00";"5.00";"";"0";
"Succio, le jardin du Peyloubet";"Non";"671";"";"";"Fonds d'artichauds 100g";"SC-RO-UUN-NN-P";"Accueil";"2.40";"3.00";"";"0";
"Succio, le jardin du Peyloubet";"Non";"711";"";"";"Soupe de chou blanc au litre";"SC-RO-UUN-NN";"Accueil";"0.00";"6.90";"";"1";
"Succio, le jardin du Peyloubet";"Non";"712";"";"";"Chutney Poivrons - 90 g";"SS-RO-UUN-NN";"Accueil";"0.00";"3.00";"";"0";
"Succio, le jardin du Peyloubet";"Non";"713";"";"";"Chutney Poivrons - 180 g";"SS-RO-UUN-NN";"Accueil";"4.80";"5.90";"";"0";
"Succio, le jardin du Peyloubet";"Non";"714";"";"";"Confiture de Tomates vertes 220g";"SS-RO-UUN-NN";"Accueil";"0.00";"0.00";"";"0";
"Succio, le jardin du Peyloubet";"Non";"804";"";"";"Soupe de poireau au litre";"SC-RO-UUN-NN";"Accueil";"6.90";"6.90";"";"0";
"TAMAGNO Yvette";"Non";"195";"";"";"Framboises en barquette de 125g";"FD-MN-UUN-NN-P";"Fruits frais";"3.10";"6.00";"Kg";"66";
"TAMAGNO Yvette";"Non";"196";"";"";"Fraises Mara des Bois  ( Barquette de 250g)";"FD-MN-UUN-NN-P";"Fruits frais";"5.00";"6.00";"Kg";"90";
"The Green Smile";"Oui";"1298";"";"";"Brosse à Dents Rechargeable Bambou Adulte Néo- Tête souple beige";"BX-RO-UUN-NN-P";"Produits d'hygiène";"3.50";"4.40";"";"4";
"The Green Smile";"Oui";"1301";"";"";"Brosse à Dents  rechargeable Bambou Enfant- The Green Smile";"BX-RO-UUN-NN-P";"Produits d'hygiène";"3.50";"4.40";"";"6";
"The Green Smile";"Oui";"1302";"";"";"Tête recharge  brosse à dents Enfant - lot de 2- The Green Smile";"BX-RO-UUN-NN-P";"Produits d'hygiène";"2.95";"3.70";"";"10";
"The Green Smile";"Oui";"1303";"";"";"Tête recharge  Néo brosse à dents Adulte";"BX-RO-UUN-NN-P";"Produits d'hygiène";"1.50";"1.90";"";"3";
"The Green Smile";"Oui";"1518";"";"";"Brosse à Dents Rechargeable  Bambou Adulte Néo- Tête Médium blanche";"BX-RO-UUN-NN-P";"Produits d'hygiène";"3.50";"4.40";"";"1";
"The Green Smile";"Oui";"1519";"";"";"Brosse à Dents Bambou Enfant- Non rechargeable";"BX-RO-UUN-NN-P";"Produits d'hygiène";"2.36";"2.95";"";"11";
"Véronique DIAS";"Non";"1148";"";"";"Ciboulette (en bouquet)";"LH-MN-LUN-NN";"Herbes et Aromates";"1.00";"1.25";"bouquet";"6";
"Véronique DIAS";"Non";"1149";"";"";"Radis roses (à la botte)";"LR-MN-UUN-NN";"Accueil";"1.00";"1.25";"botte";"999";
"Véronique DIAS";"Non";"1153";"";"";"Estragon (en bouquet)";"LH-MN-LUN-NN";"Herbes et Aromates";"1.00";"1.25";"bouquet";"4";
"Véronique DIAS";"Non";"1154";"";"";"Mélisse fraîche (en bouquet)";"LH-MN-LUN-NN";"Herbes et Aromates";"1.00";"1.25";"bouquet";"0";
"Véronique DIAS";"Non";"1155";"";"";"Thym citronné frais (en bouquet)";"LH-MN-LUN-NN";"Herbes et Aromates";"1.00";"1.25";"bouquet";"7";
"Véronique DIAS";"Non";"1156";"";"";"Laurier sauce frais (en bouquet)";"LH-MN-LUN-NN";"Herbes et Aromates";"2.50";"3.10";"bouquet";"10";
"Véronique DIAS";"Non";"1157";"";"";"Cerises non traitées (vente par 100 gr pour essai)";"FD-MN-KDN-NO";"Accueil";"0.94";"1.20";"kg";"40";
"VIDAL Yann";"Non";"94";"";"";"Chou Brocoli Bio par 500g";"LC-MV-KMN-NO";"Choux et navets";"1.25";"1.65";"kg";"999";
"VIDAL Yann";"Non";"111";"";"";"Chou Fleur Bio (au kg)";"LC-MV-KUN-NO-P";"Choux et navets";"1.50";"2.20";"kg";"987";
"VIDAL Yann";"Non";"549";"";"";"Melon BIO à la pièce (prix au Kg)";"FD-MN-KUN-NO";"Fruits frais";"1.58";"2.00";"kg";"784";
"VIDAL Yann";"Non";"551";"";"";"Tomates rondes BIO au kg";"LT-MV-KUN-NO";"Accueil";"2.00";"2.50";"Kg";"933";
"VIDAL Yann";"Non";"552";"";"";"Tomates Roma BIO au kg";"LT-MV-KUN-NO";"Accueil";"1.50";"1.90";"Kg";"980";
"VIDAL Yann";"Non";"553";"";"";"Tomates BIO  Cornues des Andes au kg";"LT-MV-KUN-NO";"Accueil";"2.11";"2.65";"Kg";"1000";
"VIDAL Yann";"Non";"555";"";"";"Potimarron BIO (à la pièce payé au Kg)";"LF-MN-UUN-NO";"Courges";"2.00";"2.50";"piece";"927";
"VIDAL Yann";"Non";"556";"";"";"Courge musquée, BIO à la pièce au Kg)";"LF-MV-UUN-NO";"Courges";"1.16";"1.45";"kg";"2";
"VIDAL Yann";"Non";"557";"";"";"Pommes de terre BIO Belle de Fontenay (kg)";"LP-MO-KUN-NO-P";"Pommes de terre";"3.50";"4.40";"Kg";"992";
"VIDAL Yann";"Non";"559";"";"";"Courge Butternut BIO pièce au kg";"LG-MV-UUN-NO";"Légumes frais";"1.58";"2.00";"kg";"914";
"VIDAL Yann";"Non";"565";"";"";"Céleri branche BIO VIDAL (au 100 g)";"LT-MV-KDN-NO";"Accueil";"0.21";"0.28";"Kg";"7";
"VIDAL Yann";"Non";"575";"";"";"Poireaux Bio au 500g";"LB-MN-KMN-NO-P";"Autres légumes";"1.32";"1.65";"kg";"178";
"VIDAL Yann";"Non";"589";"";"";"Chou frisé BIO Vidal (vendu à la pièce)";"LC-MV-UUN-NO";"Accueil";"2.11";"2.65";"pièce";"898";
"VIDAL Yann";"Non";"609";"";"";"Mâche fine BIO à l'hectogramme";"LS-MN-KDO-NO";"Salades";"0.90";"1.20";"kg";"0";
"VIDAL Yann";"Non";"610";"";"";"épinard BIO à l'hectogramme (100g)";"LS-MN-KDO-NO";"Salades";"0.53";"0.70";"kg";"6";
"VIDAL Yann";"Non";"723";"";"";"Petits pois (à l'hectogramme)";"LF-MN-KDN-NO-P";"Autres légumes";"1.05";"1.30";"kg";"5";
"VIDAL Yann";"Non";"738";"";"";"Salade Batavia BIO (à la pièce)";"LS-MN-UUN-NN-P";"Salades";"0.74";"1.00";"";"2";
"VIDAL Yann";"Non";"739";"";"";"Salade Feuille de Chêne Blonde BIO pièce";"LS-MN-UUN-NN-P";"Légumes frais";"0.80";"1.00";"";"0";
"VIDAL Yann";"Non";"741";"";"";"Salade Petite Rougette BIO (à la pièce)";"LS-MN-UUN-NN-P";"Légumes frais";"0.80";"1.00";"";"897";
"VIDAL Yann";"Non";"742";"";"";"Artichaut BIO (à la pièce)";"LE-MN-UUN-NN-P";"Autres légumes";"0.50";"0.70";"";"864";
"VIDAL Yann";"Non";"743";"";"";"Oignons BIO (à la botte )";"LB-MN-LUN-NN-P";"Oignons, Ail";"1.58";"2.00";"botte";"1";
"VIDAL Yann";"Non";"745";"";"";"Fèves BIO (à l'hectogramme)";"LG-MN-KDN-NO-P";"Autres légumes";"0.30";"0.40";"kg";"882";
"VIDAL Yann";"Non";"746";"";"";"Courgettes blanches BIO (au 500 g)";"LG-MN-KMN-NO-P";"Courgettes et Aubergines";"1.32";"1.65";"Kg";"912";
"VIDAL Yann";"Non";"747";"";"";"Courgettes fleurs BIO (au 500 g)";"LG-MN-KMN-NO-P";"Courgettes et Aubergines";"2.50";"3.15";"kg";"993";
"VIDAL Yann";"Non";"748";"";"";"Pommes de terre nouvelles BIO (au kg)";"LP-MN-KUN-NO-P";"Pommes de terre";"2.11";"2.65";"kg";"922";
"VIDAL Yann";"Non";"758";"";"";"Courgettes rondes Bio (au kg)";"LG-MN-KUN-NO";"Légumes frais";"2.32";"2.90";"Kg";"942";
"VIDAL Yann";"Non";"759";"";"";"Oignons rouges BIO (au kg)";"LB-MV-KUN-NO-P";"Accueil";"3.50";"4.40";"Kg";"500";
"VIDAL Yann";"Non";"768";"";"";"Tomates Cerises BIO (au 500g)";"LT-MV-KMN-NO-P";"Tomates";"1.90";"2.40";"kg";"981";
"VIDAL Yann";"Non";"771";"";"";"Pommes de Terre Nouvelles BIO (kg)";"LP-MO-KUN-NO";"Légumes frais";"1.50";"1.90";"";"981";
"VIDAL Yann";"Non";"772";"";"";"Pommes de Terre Nle rouge BIO (kg)";"LP-MO-KUN-NO";"Légumes frais";"1.50";"1.90";"";"970";
"VIDAL Yann";"Non";"773";"";"";"Pommes de Terre grenaille BIO (kg)";"LP-MO-KUN-NO";"Légumes frais";"1.50";"1.90";"";"988";
"VIDAL Yann";"Non";"774";"";"";"Courgette verte Bio (kg)";"LG-MN-KUN-NO";"Légumes frais";"1.90";"2.40";"";"751";
"VIDAL Yann";"Non";"775";"";"";"Aubergine BIO (kg)";"LF-MN-KUN-NO";"Légumes frais";"2.20";"2.75";"";"961";
"VIDAL Yann";"Non";"776";"";"";"Melon jaune BIO (pièce au kg)";"FD-MN-UUN-NO";"Fruits frais";"1.58";"2.00";"";"969";
"VIDAL Yann";"Non";"778";"";"";"Pastèque zébrée BIO (pièce au kg)";"FD-MN-UUN-NO";"Fruits frais";"1.00";"1.25";"";"0";
"VIDAL Yann";"Non";"779";"";"";"Melon BIO pour confitures (pièce au kg)";"FD-MN-UUN-NO";"Fruits frais";"1.00";"1.25";"";"995";
"VIDAL Yann";"Non";"786";"";"";"Courge violon tranchée BIO pièce au kg";"LG-MN-UUN-NO";"Légumes frais";"1.50";"1.90";"";"850";
