id_product;name;reference;price;wholesale_price;active;shopname;supp;id_shop_default;id_image;name_category;price_final;is_virtual;nb_downloadable;sav_quantity;badge_danger;
"892";"Spaghetti Bionaturae 500g";"SP-RO-UUN-NN-P";"1.450000";"1.160000";"1";"Coop La Meute";"Bryio";"1";"1257";"Pâtes, Riz, Autres céréales";"0";"0";"";"9";"0";
"893";"Lasagnes Bionaturae 500g";"SP-RO-UUN-NN-P";"1.700000";"1.350000";"1";"Coop La Meute";"Bryio";"1";"1258";"Pâtes, Riz, Autres céréales";"0";"0";"";"13";"0";
"894";"Filets de maquereaux au naturel 113g Phare d'Eckmul";"SC-RO-UUN-NN-P";"2.350000";"1.880000";"1";"Coop La Meute";"Bryio";"1";"1260";"Terrine, patés, conserves de poissons";"0";"0";"";"8";"0";
"896";"Sardines au naturel  135g Phare d'Eckmul";"SC-RO-UUN-NN-P";"3.050000";"2.430000";"1";"Coop La Meute";"Bryio";"1";"1262";"Terrine, patés, conserves de poissons";"0";"0";"";"2";"0";
"897";"Tomates séchées Bionaturae  190g";"SC-RO-UUN-NN-P";"2.250000";"1.780000";"1";"Coop La Meute";"Bryio";"1";"1263";"Huiles , Vinaigres et Condiments";"0";"0";"";"6";"0";
"899";"Tomates pelées 400g  Bionaturae";"SC-RO-UUN-NN-P";"0.950000";"0.750000";"1";"Coop La Meute";"Bryio";"1";"1265";"Conserve de légumes et Soupes";"0";"0";"";"3";"0";
"900";"Pulpe de tomates 400g  Bionaturae";"SC-RO-UUN-NN-P";"0.950000";"0.750000";"1";"Coop La Meute";"Bryio";"1";"1266";"Conserve de légumes et Soupes";"0";"0";"";"0";"1";
"902";"Sucre de canne en morceaux  1kg Loiret Haentjens";"DS-RO-UUN-NN-P";"3.750000";"2.980000";"1";"Coop La Meute";"Bryio";"1";"1268";"Sucre , Miel, Sirop d'agave";"0";"0";"";"11";"0";
"903";"SucreMascobado Bio 1kg Artisan du Monde";"DS-RO-UUN-NN-P";"6.400000";"5.150000";"1";"Coop La Meute";"Bryio";"1";"1269";"Sucre , Miel, Sirop d'agave";"0";"0";"";"5";"0";
"905";"Purée d'amande complète Jean Hervé 350g";"DS-RO-UUN-NN-P";"8.750000";"7.000000";"1";"Coop La Meute";"Bryio";"1";"1271";"Aide culinaire sucré";"0";"0";"";"4";"0";
"906";"café Honduras grain 500g  café Michel MH";"DT-RO-UUN-NN-P";"7.850000";"6.300000";"1";"Coop La Meute";"Bryio";"1";"1272";"Café";"0";"0";"";"7";"0";
"910";"Pates Ruote  Bionaturae 500g";"SP-RO-UUN-NN-P";"1.450000";"1.150000";"1";"Coop La Meute";"Bryio";"1";"1273";"Pâtes, Riz, Autres céréales";"0";"0";"";"13";"0";
"911";"Pates Pennoni Bionaturae 500g";"SP-RO-UUN-NN-P";"1.500000";"1.200000";"1";"Coop La Meute";"Bryio";"1";"1274";"Pâtes, Riz, Autres céréales";"0";"0";"";"5";"0";
"912";"Petits pois très fins et carottes bio 660g";"SC-RO-UUN-NN-P";"2.950000";"2.350000";"1";"Coop La Meute";"Jardin Bio";"1";"1276";"Epicerie salée";"0";"0";"";"6";"0";
"913";"Tomates entières pelées au jus bio – 800g";"SC-RO-UUN-NN-P";"2.150000";"1.710000";"0";"Coop La Meute";"Jardin Bio";"1";"1277";"Accueil";"0";"0";"";"0";"1";
"914";"Chocolat Noir Dessert Intense 70% de cacao 200g";"DC-RO-UUN-NN-P";"3.500000";"2.810000";"1";"Coop La Meute";"Jardin Bio";"1";"1278";"Chocolat";"0";"0";"";"5";"0";
"915";"Percarbonate de soude Blanchissant  1 kg - La droguerie écologique";"MX-RO-UUN-NN-P";"4.500000";"3.590000";"1";"Coop La Meute";"Bryio";"1";"1279";"Produits Ménagers";"0";"0";"";"1";"0";
"916";"Disque à démaquiller";"BX-RO-UUN-NN-P";"1.400000";"1.120000";"1";"Coop La Meute";"Bryio";"1";"1282";"Cosmétique";"0";"0";"";"3";"0";
"917";"Pack Bière 6*33 cl";"SA-SI-UUN-NN-P";"21.000000";"17.300000";"0";"Coop La Meute";"Brasserie BadaB";"1";"1280";"Vins et bières";"0";"0";"";"0";"1";
"918";"Salade Trevise (500g)";"LS-MN-KMN-NO";"2.950000";"2.220000";"0";"Coop La Meute";"Centifoglia  ";"1";"1297";"Salades";"0";"0";"";"4";"0";
"919";"Salade Radicchio Castel Franco au 500 g";"LS-RN-KMO-NO";"2.600000";"2.090000";"0";"Coop La Meute";"Centifoglia  ";"1";"1296";"Salades";"0";"0";"";"4";"0";
"926";"Chaï Rooïbos pq vrac 100 g";"DT-RN-UUN-NN-N";"6.250000";"5.000000";"1";"Coop La Meute";"Joséphine Tea Time";"1";"1298";"Thés et Infusions";"0";"0";"";"4";"0";
"927";"Thé vert Earl Grey vrac pq de 100 g";"DT-RN-UUN-NN-N";"6.250000";"5.000000";"1";"Coop La Meute";"Joséphine Tea Time";"1";"1299";"Thés et Infusions";"0";"0";"";"1";"0";
"928";"Thé des sirènes vrac pq de 100 g";"DT-RN-UUN-NN-N";"6.250000";"5.000000";"1";"Coop La Meute";"Joséphine Tea Time";"1";"1300";"Thés et Infusions";"0";"0";"";"5";"0";
"929";"Thé noir Ceylan vrac pq de 100 g";"DT-RN-UUN-NN-N";"6.250000";"5.000000";"1";"Coop La Meute";"Joséphine Tea Time";"1";"1301";"Thés et Infusions";"0";"0";"";"6";"0";
"930";"Thé noir Earl Grey Fleurs vrac pq de 100 g";"DT-RN-UUN-NN-N";"6.250000";"5.000000";"1";"Coop La Meute";"Joséphine Tea Time";"1";"1302";"Thés et Infusions";"0";"0";"";"4";"0";
"931";"Bière La Grassieuse (33 cl)";"SA-SI-UUN-NN-P";"3.500000";"2.950000";"0";"Coop La Meute";"Brasserie BadaB";"1";"1303";"Vins et bières";"0";"0";"";"0";"1";
"932";"Bière La Clarinette (33 cl)";"SA-SI-UUN-NN-P";"3.500000";"2.950000";"0";"Coop La Meute";"Brasserie BadaB";"1";"1304";"Vins et bières";"0";"0";"";"0";"1";
"933";"Bière La Contrebasse (33cl)";"SA-SI-UUN-NN-P";"3.500000";"2.950000";"1";"Coop La Meute";"Brasserie BadaB";"1";"1305";"Vins et bières";"0";"0";"";"1";"0";
"934";"Bière La Thelonious (33 cl)";"SA-SI-UUN-NN-P";"3.500000";"2.950000";"0";"Coop La Meute";"Brasserie BadaB";"1";"1306";"Vins et bières";"0";"0";"";"0";"1";
"935";"Bière La Buleria (33 cl)";"SA-SI-UUN-NN-P";"3.500000";"2.650000";"1";"Coop La Meute";"Brasserie BadaB";"1";"1307";"Vins et bières";"0";"0";"";"3";"0";
"937";"Chou vert lisse  BIO  à la pièce payé au kilo";"LC-MV-UUN-NO";"2.300000";"1.820000";"0";"Coop La Meute";"Naturdis";"1";"1309";"Choux et navets";"0";"0";"";"965";"0";
"938";"Oranges Rouges Moro BIO (au kg)";"FA-MN-KUN-NO-P";"2.300000";"1.720000";"0";"Coop La Meute";"Le Galline Felici (agrumes)";"1";"1312";"Agrumes";"0";"0";"";"0";"1";
"939";"Clémentine Tangeli BIO (au kg)";"FA-MN-KUN-NO-P";"2.900000";"2.180000";"0";"Coop La Meute";"Le Galline Felici (agrumes)";"1";"1313";"Agrumes";"0";"0";"";"0";"1";
"940";"Poires williams rouge de Naturdis(au Kg)";"FP-MN-KUN-NO";"1.500000";"1.050000";"0";"Coop La Meute";"Naturdis";"1";"1314";"Pommes et poires";"0";"0";"";"6";"0";
"941";"Oignons jaunes BIO (au 500g) ";"LB-MO-KMN-NO";"1.000000";"0.800000";"0";"Coop La Meute";"Naturdis";"1";"1315";"Oignons, Ail";"0";"0";"";"0";"1";
"943";"Chips de banane plantain BIO salées 100gr";"SB-RO-UUN-NN-P";"1.400000";"1.100000";"1";"Coop La Meute";"Bryio";"1";"1317";"Biscuits apéritif";"0";"0";"";"0";"1";
"944";"Chips houmous romarin  75gr";"SB-RO-UUN-NN-P";"1.850000";"1.490000";"1";"Coop La Meute";"Bryio";"1";"1318";"Biscuits apéritif";"0";"0";"";"0";"1";
"945";"Terrine Bio porc olives herbes de Provence 135 Gr";"SC-RO-UUN-NN-P";"5.000000";"4.000000";"1";"Coop La Meute";"Bryio";"1";"1320";"Terrine, patés, conserves de poissons";"0";"0";"";"13";"0";
"946";"Maquereaux filets hyposel citron basilic  130gr";"SC-RO-UUN-NN-P";"2.950000";"2.340000";"1";"Coop La Meute";"Bryio";"1";"1321";"Terrine, patés, conserves de poissons";"0";"0";"";"3";"0";
"947";"Pates italiennes blanches GIGLI Bionaturae 500g";"SP-RO-UUN-NN-P";"1.500000";"1.210000";"1";"Coop La Meute";"Bryio";"1";"1322";"Pâtes, Riz, Autres céréales";"0";"0";"";"11";"0";
"948";"Pâtes Fusilli sans gluten - 500 g Bio Naturae";"SP-RO-UUN-NN-P";"2.550000";"2.030000";"1";"Coop La Meute";"Bryio";"1";"1323";"Pâtes, Riz, Autres céréales";"0";"0";"";"14";"0";
"949";"Spaghetti sans gluten  Mais/ Riz 500 g Bio Naturae";"SP-RO-UUN-NN-P";"2.550000";"2.030000";"1";"Coop La Meute";"Bryio";"1";"1324";"Pâtes, Riz, Autres céréales";"0";"0";"";"6";"0";
"950";"Biscuits petit-déjeuner pépites de chocolat Bio - 150 g - Céliane";"DB-RO-UUN-NN-P";"2.950000";"2.340000";"1";"Coop La Meute";"Bryio";"1";"1325";"Biscuits";"0";"0";"";"5";"0";
"952";"Papier Toilette 3 Plis x4 Grazie Natural";"BX-RO-UUN-NN-P";"3.930000";"3.140000";"1";"Coop La Meute";"Bryio";"1";"1327";"Produits d'hygiène";"0";"0";"";"2";"0";
"955";"Herbes de Provence pot 80gr";"SS-RO-UUN-NN-P";"5.000000";"4.000000";"1";"Coop La Meute";"Bryio";"1";"1330";"Aide culinaire salé";"0";"0";"";"0";"1";
"956";"Ratatouille à la catalane 630gr";"SC-RO-UUN-NN-P";"4.850000";"3.860000";"1";"Coop La Meute";"Bryio";"1";"1331";"Conserve de légumes et Soupes";"0";"0";"";"4";"0";
"957";"Sardines sauce tomate à l'huile d'olive MSC  135g";"SC-RO-UUN-NN-P";"3.250000";"2.610000";"1";"Coop La Meute";"Bryio";"1";"1332";"Terrine, patés, conserves de poissons";"0";"0";"";"10";"0";
"959";"Thon listao au naturel et touche de citron 112gr";"SC-RO-UUN-NN-P";"2.850000";"2.280000";"1";"Coop La Meute";"Bryio";"1";"1334";"Terrine, patés, conserves de poissons";"0";"0";"";"7";"0";
"960";"Thon blanc germon entier huile olive 160gr MSC";"SC-RO-UUN-NN-P";"5.800000";"4.640000";"1";"Coop La Meute";"Bryio";"1";"1335";"Terrine, patés, conserves de poissons";"0";"0";"";"0";"1";
"961";"Poivre noir grains 50gr";"SS-RO-UUN-NN-P";"3.700000";"2.980000";"1";"Coop La Meute";"Bryio";"1";"1336";"Aide culinaire salé";"0";"0";"";"1";"0";
"962";"Poivre Noir moulu 45gr";"SS-RO-UUN-NN-P";"3.500000";"2.800000";"1";"Coop La Meute";"Bryio";"1";"1337";"Accueil";"0";"0";"";"2";"0";
"963";"Boisson Riz & Quinoa 1L";"DP-RO-UUN-NN-P";"1.450000";"1.150000";"1";"Coop La Meute";"Bryio";"1";"1338";"Laits végétaux";"0";"0";"";"0";"1";
"964";"Boisson végétale Avoine Chocolat Calcium 1L";"DP-RO-UUN-NN-P";"1.700000";"1.370000";"1";"Coop La Meute";"Bryio";"1";"1339";"Laits végétaux";"0";"0";"";"11";"0";
"966";"Navet violets BIO (au 500g)";"LR-MO-KMN-NO";"1.200000";"0.900000";"0";"Coop La Meute";"Naturdis";"1";"1341";"Choux et navets";"0";"0";"";"957";"0";
"967";"Chou rouge BIO de Fr Naturdis (à la pièce vendue au kg)";"LC-MV-UUN-NO";"3.200000";"2.580000";"0";"Coop La Meute";"Naturdis";"1";"1342";"Choux et navets";"0";"0";"";"992";"0";
"968";"Pommes de terre CHARLOTTE BIO Naturdis(au kg)";"LP-RO-KUN-NO-P";"2.300000";"1.840000";"0";"Coop La Meute";"Naturdis";"1";"1344";"Accueil";"0";"0";"";"1010";"0";
"969";"Pommes de terre Rouge Naturdis(au kg)";"LP-RO-KUN-NO-P";"2.400000";"1.950000";"0";"Coop La Meute";"Naturdis";"1";"1345";"Accueil";"0";"0";"";"1001";"0";
"970";"Blette BIO NATURDIS au kg";"LS-MN-KUN-NO";"3.300000";"2.690000";"0";"Coop La Meute";"Naturdis";"1";"1346";"Légumes frais";"0";"0";"";"983";"0";
"972";"Salade Feuille de Chêne Blonde BIO  Naturdis pièce";"LS-MN-UUN-NN-P";"1.400000";"1.150000";"0";"Coop La Meute";"Naturdis";"1";"1348";"Salades";"0";"0";"";"994";"0";
"973";"Terrine Bio de Corse - Porc Châtaigne- 140 g";"SC-RO-UUN-NN-P";"4.800000";"3.860000";"0";"Coop La Meute";"Bryio";"1";"1349";"Terrine, patés, conserves de poissons";"0";"0";"";"0";"1";
"975";"Thé vert - Voyage en Provence vrac pq de 100 g";"DT-RN-UUN-NN-N";"6.250000";"5.000000";"0";"Coop La Meute";"Joséphine Tea Time";"1";"1527";"Thés et Infusions";"0";"0";"";"0";"1";
"976";"Thé noir - Nuit du Sud vrac pq de 100 g";"DT-RN-UUN-NN-N";"6.250000";"5.000000";"1";"Coop La Meute";"Joséphine Tea Time";"1";"1351";"Thés et Infusions";"0";"0";"";"1";"0";
"977";"Salade Batavia BIO (la pièce)";"LS-MN-UUN-NN-P";"1.450000";"1.150000";"0";"Coop La Meute";"Naturdis";"1";"1352";"Salades";"0";"0";"";"990";"0";
"979";"Salade Feuille de Chêne rouge BIO pièce";"LS-MN-UUN-NN";"1.400000";"1.150000";"0";"Coop La Meute";"Naturdis";"1";"1354";"Légumes frais";"0";"0";"";"993";"0";
"980";"Kiwi Gold BIO Italie (par 500g)";"FD-MV-KMN-NO-P";"1.700000";"1.340000";"0";"Coop La Meute";"Naturdis";"1";"1355";"Autres fruits";"0";"0";"";"0";"1";
"982";"Courge Iron cup BIO Italie pièce au kg";"LG-MV-UUN-NO";"2.600000";"2.110000";"0";"Coop La Meute";"Centifoglia  ";"1";"1359";"Légumes frais";"0";"0";"";"0";"1";
"983";"Jus pomme framboise 75 cl Coteaux Nantais";"DJ-RO-UUN-NN";"3.750000";"2.990000";"1";"Coop La Meute";"Bryio";"1";"1360";"Jus de fruits";"0";"0";"";"4";"0";
"984";"Jus de pommes 75 cl - Coteaux Nantais";"DJ-RO-UUN-NN";"2.450000";"1.970000";"1";"Coop La Meute";"Bryio";"1";"1361";"Jus de fruits";"0";"0";"";"3";"0";
"985";"Pur Cacao Bio  non sucré Terra Etica 200g";"DC-RO-UUN-NN";"4.150000";"3.310000";"1";"Coop La Meute";"Bryio";"1";"1362";"Chocolat";"0";"0";"";"8";"0";
"986";"Chocolat en poudre instantané 400 g Terra Etica";"DC-RO-UUN-NN";"4.500000";"3.600000";"1";"Coop La Meute";"Bryio";"1";"1363";"Chocolat";"0";"0";"";"4";"0";
"987";"Purée de cacahuète  Bio 700G Jean Hervé";"DC-RO-UUN-NN";"7.000000";"5.720000";"1";"Coop La Meute";"Bryio";"1";"1364";"Aide culinaire salé";"0";"0";"";"8";"0";
"988";"Purée de Sésame 1/2 Complet Bio de Perl'Amande  630g";"SH-RO-UUN-NN";"7.100000";"5.690000";"1";"Coop La Meute";"Bryio";"1";"1365";"Aide culinaire salé";"0";"0";"";"5";"0";
"989";"Café dosette souple du Pérou Café Michel 125  G";"DT-RO-UUN-NN";"3.050000";"2.440000";"0";"Coop La Meute";"Bryio";"1";"1366";"Café";"0";"0";"";"0";"1";
"990";"Jus d'orange 1L Frugibio";"DJ-RO-UUN-NN";"2.750000";"2.190000";"1";"Coop La Meute";"Bryio";"1";"1367";"Jus de fruits";"0";"0";"";"5";"0";
"991";"Cebettes à la botte en conversion Vidal";"LB-MN-LUN-NN-P";"1.450000";"1.150000";"1";"Coop La Meute";"VIDAL Yann";"1";"1368";"Accueil";"0";"0";"";"3";"0";
"992";"Navet fane en conversion à la botte";"LR-MO-UUN-NN-P";"2.000000";"1.800000";"0";"Coop La Meute";"VIDAL Yann";"1";"1369";"Accueil";"0";"0";"";"998";"0";
"994";"Chips nature Trafo 125 G";"SB-RO-UUN-NN-P";"1.800000";"1.450000";"1";"Coop La Meute";"Bryio";"1";"1371";"Biscuits apéritif";"0";"0";"";"30";"0";
"995";"Endives (500g)";"LS-MN-KMN-NO-P";"2.950000";"2.370000";"0";"Coop La Meute";"Naturdis";"1";"1372";"Salades";"0";"0";"";"0";"1";
"996";"Ail violet à l'hectogramme";"LB-MN-KDO-NO-P";"0.700000";"0.560000";"1";"Coop La Meute";"Naturdis";"1";"1373";"Accueil";"0";"0";"";"14";"0";
"997";"Champignons de Paris à l'hectogramme (100g)";"LX-MN-KDO-NO-P";"0.500000";"0.380000";"0";"Coop La Meute";"Naturdis";"1";"1374";"Autres légumes";"0";"0";"";"498";"0";
"998";"Oranges Rouges Moro BIO (au kg)";"FA-MN-KUN-NO-P";"2.000000";"1.400000";"0";"Coop La Meute";"Naturdis";"1";"1377";"Agrumes";"0";"0";"";"18";"0";
"1000";"Limonadier";"MX-RO-UUN-NN-P";"4.000000";"3.200000";"1";"Coop La Meute";"Coop La Meute";"1";"1385";"Accueil";"0";"0";"";"43";"0";
"1001";"Chou Fleur Bio de Grasse vendu à la pièce (prix au kg)";"LC-MV-KUN-NO";"2.200000";"1.730000";"1";"Coop La Meute";"Naturdis";"1";"1382";"Choux et navets";"0";"0";"";"947";"0";
"1002";"Spiruline cote d'azur (100g)";"MX-RO-UUN-NN-P";"15.800000";"12.660000";"1";"Coop La Meute";"Spirulina Cote d'AZUR";"1";"1383";"Accueil";"0";"0";"";"3";"0";
"1010";"Trio Poivrons grillés 190 G";"SC-RO-UUN-NN-P";"3.000000";"2.380000";"1";"Coop La Meute";"Bryio";"1";"1387";"Conserve de légumes et Soupes";"0";"0";"";"0";"1";
"1011";"Mais Doux 340 G Bionova";"SC-RO-UUN-NN-P";"1.850000";"1.470000";"1";"Coop La Meute";"Bryio";"1";"1388";"Epicerie salée";"0";"0";"";"6";"0";
"1012";"Protéines de Soja petit 300G Grillons D'or";"SR-RO-UUN-NN-P";"3.050000";"2.460000";"1";"Coop La Meute";"Bryio";"1";"1389";"Epicerie salée";"0";"0";"";"5";"0";
"1013";"Chips houmous nature 75gr Trafo Bio";"SB-RO-UUN-NN-P";"1.850000";"1.490000";"1";"Coop La Meute";"Bryio";"1";"1390";"Biscuits apéritif";"0";"0";"";"8";"0";
"1014";"Cookies aux pépites de chocolat 175gr Bio Le Moulin du Pivert";"SB-RO-UUN-NN-P";"2.550000";"2.050000";"1";"Coop La Meute";"Bryio";"1";"1391";"Biscuits";"0";"0";"";"2";"0";
"1015";"P'tit beurre au lait cru 155gr Bio Le Moulin du Pivert";"DP-RO-UUN-NN-P";"2.050000";"1.620000";"1";"Coop La Meute";"Bryio";"1";"1392";"Epicerie sucrée";"0";"0";"";"5";"0";
"1016";"Lait Hydratant Corporel à l' Aloé Vera 250ML Bio PUR'ALOÉ";"SB-RO-UUN-NN-P";"8.250000";"6.600000";"1";"Coop La Meute";"Bryio";"1";"1393";"Soins";"0";"0";"";"6";"0";
"1017";"Ail confit à l'huile d'olive et basilic bio 190g";"SC-RO-UUN-NN-P";"3.950000";"3.170000";"1";"Coop La Meute";"Jardin Bio";"1";"1394";"Accueil";"0";"0";"";"5";"0";
"1018";"Bouillon cube saveur thaÏ wok et soupe ( 6 cubes)";"SH-RO-UUN-NN-P";"1.950000";"1.550000";"1";"Coop La Meute";"Jardin Bio";"1";"1395";"Accueil";"0";"0";"";"8";"0";
"1019";"Bouillon cube poule bio - sans huile de palme ( 8 cubes)";"SH-RO-UUN-NN-P";"1.950000";"1.560000";"1";"Coop La Meute";"Jardin Bio";"1";"1398";"Accueil";"0";"0";"";"7";"0";
"1020";"Bouillon cube légumes dégraissé sans huile de palme (10 cubes)";"SH-RO-UUN-NN-P";"2.350000";"1.880000";"1";"Coop La Meute";"Jardin Bio";"1";"1399";"Accueil";"0";"0";"";"2";"0";
"1021";"Chips nature à l'ancienne";"SB-RO-UUN-NN-P";"1.800000";"1.450000";"0";"Coop La Meute";"Bryio";"1";"1400";"Biscuits apéritif";"0";"0";"";"0";"1";
"1022";"Blettes petite de Grasse BIO Naturdis (à la botte)";"LS-MN-LUN-NN-P";"2.300000";"1.710000";"0";"Coop La Meute";"Naturdis";"1";"1405";"Légumes frais";"0";"0";"";"935";"0";
"1023";"Radis roses BIO la botte";"LR-MN-UUN-NN";"1.600000";"1.290000";"0";"Coop La Meute";"Naturdis";"1";"1406";"Légumes frais";"0";"0";"";"903";"0";
"1024";"Pomelos de Corse BIO (au kg)";"FA-MN-KUN-NO-P";"3.800000";"3.050000";"0";"Coop La Meute";"Naturdis";"1";"1407";"Agrumes";"0";"0";"";"0";"1";
"1025";"Petits pois EF à l'étuvée 660 g";"SC-RO-UUN-NN-P";"2.950000";"2.360000";"1";"Coop La Meute";"Jardin Bio";"1";"1408";"Accueil";"0";"0";"";"9";"0";
"1027";"Haricots verts extra fins BIO 660g";"SC-RO-UUN-NN-P";"3.100000";"2.490000";"1";"Coop La Meute";"Jardin Bio";"1";"1410";"Accueil";"0";"0";"";"5";"0";
"1028";"Adhésion 2018";"ADHESION";"20.000000";"20.000000";"0";"Coop La Meute";"Coop La Meute";"1";"";"Accueil";"0";"0";"";"0";"1";
"1029";"Adhésion 2019";"ADHESION";"20.000000";"20.000000";"0";"Coop La Meute";"Coop La Meute";"1";"";"Accueil";"0";"0";"";"0";"1";
"1030";"Endives rouges du Nord (500g)";"LS-MN-KMN-NO-P";"2.100000";"1.650000";"0";"Coop La Meute";"Naturdis";"1";"1411";"Salades";"0";"0";"";"4";"0";
"1031";"Blettes  BIO multicolore de Grasse à la botte";"LS-MN-LUN-NN-P";"2.450000";"1.840000";"1";"Coop La Meute";"Naturdis";"1";"1412";"Légumes frais";"0";"0";"";"939";"0";
"1032";"CAFÉ DOSETTES SOUPLES ETHIOPIE 125GR";"DT-RO-UUN-NN-P";"3.350000";"2.690000";"1";"Coop La Meute";"Bryio";"1";"1413";"Café";"0";"0";"";"3";"0";
"1033";"Thon albacore au naturel hyposodé 112gr";"SC-RO-UUN-NN-P";"3.800000";"3.060000";"1";"Coop La Meute";"Bryio";"1";"1414";"Terrine, patés, conserves de poissons";"0";"0";"";"11";"0";
"1034";"Pain d'épices 25% miel 250gr - Abeille royale";"DG-RO-UUN-NN-P";"3.200000";"2.540000";"1";"Coop La Meute";"Bryio";"1";"1415";"Biscuits";"0";"0";"";"3";"0";
"1036";"Chocolat tablette  noir 95% 90gr- Dardenne";"DC-RO-UUN-NN";"2.950000";"2.380000";"1";"Coop La Meute";"Bryio";"1";"1419";"Chocolat";"0";"0";"";"9";"0";
"1037";"Clémentines (Espagne)";"FA-MN-KUN-NO";"2.500000";"2.500000";"0";"Coop La Meute";"";"1";"";"Accueil";"0";"0";"";"12";"0";
"1038";"Sous-bock (par 10)";"MX-RO-UUN-NN-P";"1.000000";"1.000000";"1";"Coop La Meute";"Coop La Meute";"1";"1439";"Accueil";"0";"0";"";"89";"0";
"1039";"Oranges Rouges Sanguinelli BIO (au kg)";"FA-MN-KUN-NO-P";"2.000000";"1.590000";"0";"Coop La Meute";"Le Galline Felici (agrumes)";"1";"1427";"Agrumes";"0";"0";"";"0";"1";
"1040";"Miel de Provence 1 Kg";"DS-RO-UUN-NN-P";"14.000000";"0.000000";"1";"Coop La Meute";"Frederique MAURE";"1";"1438";"Sucre , Miel, Sirop d'agave";"0";"0";"";"4";"0";
"1041";"Clémentine Winola BIO (au kg)";"FA-MN-KUN-NO-P";"2.800000";"2.230000";"0";"Coop La Meute";"Le Galline Felici (agrumes)";"1";"1429";"Agrumes";"0";"0";"";"0";"1";
"1042";"Persil BIO  (à la botte)";"LH-MN-LUN-NN-X";"1.000000";"0.800000";"0";"Coop La Meute";"Jardins Vallée de la Siagne";"1";"1430";"Herbes et Aromates";"0";"0";"";"-1";"1";
"1043";"Chou rave violet BIO (à la pièce, prix au kg)";"LC-MV-UUN-NO-X";"2.500000";"2.000000";"0";"Coop La Meute";"Jardins Vallée de la Siagne";"1";"1432";"Choux et navets";"0";"0";"";"0";"1";
"1044";"Panais BIO de chez Naturdis (au 100g)";"LR-MO-KDN-NO";"0.400000";"0.313000";"0";"Coop La Meute";"Naturdis";"1";"1433";"Autres légumes";"0";"0";"";"901";"0";
"1045";"Topinambour BIO Naturdis (par 500g)";"LR-MN-KMN-NO-P";"1.750000";"1.400000";"0";"Coop La Meute";"Naturdis";"1";"1435";"Accueil";"0";"0";"";"0";"1";
"1046";"Courge Butternut Espagne BIO pièce au kg";"LG-MV-KUN-NO";"2.000000";"1.600000";"0";"Coop La Meute";"Naturdis";"1";"1440";"Légumes frais";"0";"0";"";"980";"0";
"1047";"Brocoli Bio Espagne  au kg";"LC-MV-KMN-NO-P";"1.500000";"1.210000";"0";"Coop La Meute";"Centifoglia  ";"1";"1441";"Choux et navets";"0";"0";"";"0";"1";
"1048";"Courge muscade, BIO (au Kg)";"LF-MV-KUN-NO";"2.600000";"2.080000";"0";"Coop La Meute";"Naturdis";"1";"1442";"Courges";"0";"0";"";"986";"0";
"1049";"Shampoing Naturel Solide à l'Argan et au Rhassoul - 70 g";"BX-RO-UUN-NN-P";"10.400000";"8.330000";"0";"Coop La Meute";"Comme Avant - Si Créative";"1";"1443";"Shampoing";"0";"0";"";"0";"1";
"1050";"Crème Naturelle Solide au beurre de Karité - 50 g";"BX-RO-UUN-NN-P";"8.700000";"6.940000";"0";"Coop La Meute";"Comme Avant - Si Créative";"1";"1444";"Cosmétique";"0";"0";"";"0";"1";
"1051";"Dentifrice Naturel Mentholé en poudre au Siwak - 45 g";"BX-RO-UUN-NN-P";"6.050000";"4.840000";"1";"Coop La Meute";"Comme Avant - Si Créative";"1";"1445";"Produits d'hygiène";"0";"0";"";"5";"0";
"1052";"Blette BIO Centifolia au kg";"LS-MN-KUN-NO";"4.100000";"3.270000";"0";"Coop La Meute";"Centifoglia  ";"1";"1446";"Légumes frais";"0";"0";"";"0";"1";
"1053";"Pâte de Curry Vert - 120 G- Racines Bio";"SH-RO-UUN-NN-P";"3.750000";"3.010000";"1";"Coop La Meute";"Bryio";"1";"1447";"Aide culinaire salé";"0";"0";"";"0";"1";
"1054";"Oriculi en bambou (non bio) - Avril Beauté";"BX-RO-UUN-NN";"3.200000";"2.530000";"1";"Coop La Meute";"Bryio";"1";"1448";"Produits d'hygiène";"0";"0";"";"6";"0";
"1055";"Poudre de sirop d’agave BIO - sachet 200g - Nat Ali";"DS-RO-UUN-NN";"3.600000";"2.860000";"1";"Coop La Meute";"Bryio";"1";"1449";"Sucre , Miel, Sirop d'agave";"0";"0";"";"1";"0";
"1056";"Poudre à Lever - 50 G- Nat- Ali";"DS-RO-UUN-NN";"1.000000";"0.800000";"1";"Coop La Meute";"Bryio";"1";"1450";"Aide culinaire sucré";"0";"0";"";"14";"0";
"1057";"Vin Rosé Printemps d'Eulalie AOC Minervois 2018";"SA-RO-UUN-NN-P";"4.900000";"3.900000";"0";"Coop La Meute";"CHATEAU STE EULALIE LALIVINIERE ";"1";"1452";"Vins et Bières";"0";"0";"";"0";"1";
"1058";"Vin Rouge La Cantilène AOC Minervois La Livinière 2016";"SA-RO-UUN-NN-P";"10.000000";"8.000000";"0";"Coop La Meute";"CHATEAU STE EULALIE LALIVINIERE ";"1";"1458";"Vins et Bières";"0";"0";"";"0";"1";
"1059";"Tomates grappes BIO (au kg)";"LT-MN-KUN-NO-P";"2.500000";"1.780000";"0";"Coop La Meute";"Naturdis";"1";"1455";"Tomates";"0";"0";"";"742";"0";
